query,predicted_mql
When was the first time that discount percentage of countries was lowest,"{'DIMENSION': {'countries': [{'ENTITY': 'Country', 'RANK': [{'RANK ADJECTIVE': 'bottom', 'RANK VALUE': '1'}], 'ADJECTIVE': ['lowest'], 'TONE': 'negative'}]}, 'DERIVED MEASURE': {'discount percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}]}]}, 'DATE VARIABLE': {'first time': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'from start to end'}]}}"
When was the first time that discount percentage greater than 20000,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}]}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'first time'}]}}"
When was the first time that discount percentage of haiti was greater than 20000,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}]}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'first time'}]}}"
When was the first time that discount percentage and sales was greater than 20000,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}], 'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date'}]}}"
When was the first time that discount percentage and sales of haiti was greater than 20000,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}], 'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date'}]}}"
When was the first time that discount percentage was greater than 20000 and sales was < 100k,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}]}], 'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '100000', 'COMPARISON OPERATOR': '<'}]}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'first time'}]}}"
When was the first time that discount percentage lowest in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'ADJECTIVE': ['lowest'], 'TONE': 'negative'}]}, 'DATE VARIABLE': {'When': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
When was the first time that discount percentage of haiti was lowest in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'ADJECTIVE': ['lowest'], 'TONE': 'negative'}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
When was the first time that discount percentage of countries was lowest in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'ADJECTIVE': ['lowest'], 'TONE': 'negative'}]}, 'DIMENSION': {'countries': [{'ENTITY': 'Country'}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
When was the first time that discount percentage greater than 20000 in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}]}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
When was the first time that discount percentage of haiti was greater than 20000 in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}]}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
When was the first time that discount percentage and sales was greater than 20000 in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}], 'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
When was the first time that discount percentage and sales of haiti was greater than 20000 in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}], 'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}], 'ADJECTIVE': ['first time']}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
When was the first time that discount percentage was greater than 20000 and sales was < 100k in last 10 months,"{'MEASURE': {'discount percentage': [{'ENTITY': 'Discount percentage', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '20000', 'COMPARISON OPERATOR': '>'}]}], 'sales': [{'ENTITY': 'Sales', 'MEASURE CONSTRAINT': [{'COMPARISON VALUE': '100000', 'COMPARISON OPERATOR': '<'}]}]}, 'DATE VARIABLE': {'when': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
What is the ratio of el salvador and south sudan for profits,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
What is the ratio of el salvador and south sudan for profits across 2 months,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'across 2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the ratio of el salvador and south sudan for profits in 1st quarter of last year,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'1st quarter of last year': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'quarter 1 last year'}]}}"
What is the ratio of burundi and mali for discount,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}]}]}}"
What is the ratio of burundi and mali for discount across 2 months,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}]}]}, 'DATE VARIABLE': {'across 2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the ratio of burundi and mali for discount in march 2022,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}]}]}, 'DATE VARIABLE': {'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
What is the ratio of envelopes and thailand for profits,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}], 'thailand': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'envelopes': 'Envelopes'}, {'thailand': 'Southeast Asia'}], 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
What is the ratio of envelopes and thailand for profits across 3 years,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}], 'thailand': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'envelopes': 'Envelopes'}, {'thailand': 'Southeast Asia'}], 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'across 3 years': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 3 years'}]}}"
What is the ratio of envelopes and thailand for profits in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'FILTER': {'envelopes': [{'ENTITY': 'Envelopes', 'PARENT': 'Sub-Category'}], 'thailand': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'envelopes': 'Envelopes'}, {'thailand': 'Southeast Asia'}], 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
What is the ratio of guinea and furnishing for discount percentage,"{'FILTER': {'furnishing': [{'ENTITY': 'Furnishings', 'PARENT': 'Sub-Category'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'furnishing': 'Furnishings'}], 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
What is the ratio of guinea and furnishing for discount percentage across 2 months,"{'FILTER': {'furnishing': [{'ENTITY': 'Furnishings', 'PARENT': 'Sub-Category'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'furnishing': 'Furnishings'}], 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}, 'DATE VARIABLE': {'2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the ratio of guinea and furnishing for discount percentage in previous quarter,"{'FILTER': {'furnishing': [{'ENTITY': 'Furnishings', 'PARENT': 'Sub-Category'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'furnishing': 'Furnishings'}], 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}, 'DATE VARIABLE': {'previous quarter': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last quarter'}]}}"
What is the ratio of kenya and south korea for sale,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'sale': 'Sales'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
What is the ratio of kenya and south korea for sale across 3 months,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'sale': 'Sales'}]}]}, 'DATE VARIABLE': {'across 3 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 3 months'}]}}"
What is the ratio of kenya and south korea for sale in 15d,"{'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'sale': 'Sales'}]}]}, 'DATE VARIABLE': {'15d': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 15 days'}]}}"
What is the ratio of haiti and central asia for discount percentage,"{'FILTER': {'central asia': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'central asia': 'Southeast Asia'}], 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
What is the ratio of haiti and central asia for discount percentage across 2.5 months,"{'FILTER': {'central asia': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'haiti': 'Southeast Asia'}], 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}]}]}, 'DATE VARIABLE': {'2.5 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 75 days'}]}}"
What is the ratio of haiti and central asia for discount percentage in last 10 months,"{'FILTER': {'central asia': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DERIVED MEASURE': {'ratio': [{'ENTITY': 'ratio', 'RATIO FILTER': [{'haiti': 'Southeast Asia'}], 'APPLIED MEASURE': [{'discount percentage': 'Discount percentage'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}, 'DATE VARIABLE': {'last 10 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 months'}]}}"
What is the percentage of product name for profits,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DIMENSION': {'product name': [{'ENTITY': 'Product Name'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
What is the percentage of product name to overall profits across 2 months,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DIMENSION': {'product name': [{'ENTITY': 'Product Name'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the percentage of product name to overall profits in 1st quarter of last year,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DIMENSION': {'product name': [{'ENTITY': 'Product Name'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'1st quarter of last year': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'quarter 1 last year'}]}}"
What is the percentage of el salvador for profits,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
What is the percentage of el salvador to overall profits across 2 months,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the percentage of el salvador to overall profits in 1st quarter of last year,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'1st quarter of last year': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'quarter 1 last year'}]}}"
What is the percentage of el salvador and south sudan for profits,"{'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
What is the percentage of el salvador and south sudan to overall profits across 2 months,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the percentage of el salvador and south sudan to overall profits in 1st quarter of last year,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'1st quarter of last year': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'quarter 1 last year'}]}}"
"What is the percentage of el salvador, south sudan and panama for profits","{'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
"What is the percentage of el salvador, south sudan, panama and norway for profits","{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
"What is the percentage of el salvador, south sudan, panama, norway and paraguay for profits","{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DERIVED MEASURE': {'percentage': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
What is the contribution of cities for discount,"{'DIMENSION': {'cities': [{'ENTITY': 'City'}]}, 'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}]}]}}"
What is the contribution of cities to overall discount across 2 months,"{'DIMENSION': {'cities': [{'ENTITY': 'City'}]}, 'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}]}]}, 'DATE VARIABLE': {'2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the contribution of cities to overall discount in march 2022,"{'DIMENSION': {'cities': [{'ENTITY': 'City'}]}, 'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}]}]}, 'DATE VARIABLE': {'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
What is the contribution of burundi for discount,"{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
What is the contribution of burundi to overall discount across 2 months,"{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}, 'DATE VARIABLE': {'across 2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the contribution of burundi to overall discount in march 2022,"{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}, 'DATE VARIABLE': {'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
What is the contribution of burundi and mali for discount,"{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
What is the contribution of burundi and mali to overall discount across 2 months,"{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}, 'DATE VARIABLE': {'across 2 months': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 2 months'}]}}"
What is the contribution of burundi and mali to overall discount in march 2022,"{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}, 'DATE VARIABLE': {'march 2022': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'March 2022'}]}}"
"What is the contribution of burundi, mali and singapore for discount","{'FILTER': {'burundi, mali and singapore': [{'ENTITY': 'Southeast Asia', 'PARENT': 'Region'}]}, 'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
"What is the contribution of burundi, mali, singapore and brazil for discount","{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
"What is the contribution of burundi, mali, singapore, brazil and netherlands for discount","{'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'discount': 'Discount'}], 'DERIVED MEASURE CONSTRAINT': [{'COMPARISON VALUE': '', 'COMPARISON OPERATOR': ''}]}]}}"
What is the contribution of customer id for profits,"{'DIMENSION': {'customer id': [{'ENTITY': 'Customer ID'}]}, 'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}}"
What is the contribution of customer id to overall profits across 3 years,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DIMENSION': {'customer id': [{'ENTITY': 'Customer ID'}]}, 'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'across 3 years': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 3 years'}]}}"
What is the contribution of customer id to overall profits in last 10 days,"{'MEASURE': {'profits': [{'ENTITY': 'Profit'}]}, 'DIMENSION': {'customer id': [{'ENTITY': 'Customer ID'}]}, 'DERIVED MEASURE': {'contribution': [{'ENTITY': 'ratio', 'APPLIED MEASURE': [{'profits': 'Profit'}]}]}, 'DATE VARIABLE': {'last 10 days': [{'ENTITY': 'Order Date', 'CONVERTED TIME ELEMENT': 'last 10 days'}]}}"
